seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
1542,0.07,2.76,-0,0.41,-0.01,0.93,90degRot
1543,-0.04,4.13,-0.27,0.42,-0.01,0.87,90degRot
1544,0.08,3.64,0,0.24,0.01,1.02,90degRot
1545,0.13,3.3,0.25,0.27,-0.01,0.95,90degRot
1546,0,4.45,-0.51,0.14,0.03,1.07,90degRot
1547,0.19,3.07,0.37,0.07,0.01,1.04,90degRot
1548,0.31,0.61,-0.08,-0.14,-0.46,1.7,90degRot
1549,0.09,-0.02,0.09,-0.02,-0.15,1.22,90degRot
1550,0.05,0.05,0.02,-0.01,-0.04,1.09,90degRot
1551,0.06,0.03,0.03,0.01,-0.02,1.05,90degRot
1552,0.23,0.01,0.07,-0.01,0.01,1.04,90degRot
1553,0.07,-1.37,0.33,-0.06,0.02,1.09,90degRot
1554,-0.01,-2.96,0.36,-0.03,0,1.08,90degRot
1555,-0.01,-3.67,0.13,0.1,-0.02,1.01,90degRot
1556,0.02,-4.19,0.18,0.14,-0.02,1.02,90degRot
1557,-0.02,-5.3,-0.04,0.21,-0,1,90degRot
1558,-0.06,-5.77,-0.09,0.33,-0.01,0.92,90degRot
1559,-0.16,-6.42,-0.19,0.43,-0,0.87,90degRot
1560,-0.17,-6.56,-0.14,0.59,0.01,0.73,90degRot
1561,-0.02,-6.27,0.01,0.72,-0.01,0.61,90degRot
1562,0.12,-5.6,0.11,0.8,-0,0.53,90degRot
1563,0,-4.68,0.02,0.86,-0.01,0.46,90degRot
1564,0.2,-4.14,0.1,0.92,-0.03,0.35,90degRot
1565,0.22,-3.05,0.09,0.96,-0.03,0.28,90degRot
1566,0.06,-2.2,0.04,0.99,-0.02,0.23,90degRot
1567,0.09,-1.73,0.05,0.98,-0.01,0.21,90degRot
1568,0.15,-1.76,0.05,0.97,-0.01,0.19,90degRot
1569,-0.15,-2.49,-0,0.96,-0.04,0.17,90degRot
1570,-0.23,-2.79,0.02,0.97,-0.01,0.08,90degRot
1571,-0.11,-2.22,0.03,1.01,-0.01,0.02,90degRot
1572,0.26,0.04,0.04,0.99,-0,-0.02,90degRot
1573,0.05,0.08,0.02,0.98,-0.01,-0,90degRot
1574,0.06,0.03,0.04,0.99,-0.02,-0,90degRot
1575,0.02,0.1,-0.01,1,-0.01,-0,90degRot
1576,0.07,1.55,0.04,1.03,-0.01,-0.04,90degRot
1577,0.1,2.91,0.04,1.04,0.01,-0.01,90degRot
1578,0.22,3.7,0.06,1.01,0,0.04,90degRot
1579,-0.05,4.27,0,0.99,-0.01,0.09,90degRot
1580,-0.32,5.53,-0.09,0.97,-0.01,0.18,90degRot
1581,-0.65,6.07,-0.28,0.91,-0.01,0.3,90degRot
1582,0.07,7.09,0.02,0.82,-0.03,0.44,90degRot
1583,0.09,6.58,0.02,0.74,-0.01,0.58,90degRot
1584,0.32,6.61,0.25,0.64,0.01,0.68,90degRot
1585,0.22,5.72,0.19,0.55,-0.03,0.8,90degRot
1586,0.11,5.19,0.03,0.46,-0.02,0.87,90degRot
1587,0.09,3.9,0.07,0.36,-0.01,0.95,90degRot
1588,0.12,3.56,0.11,0.32,-0.01,0.96,90degRot
1589,0.13,3.32,0.18,0.28,-0.01,0.98,90degRot
1590,0.09,3.27,0.04,0.22,-0.01,0.98,90degRot
1591,0.11,3.64,0.2,0.12,0,1,90degRot
1592,0.09,2.62,0.22,0.07,0,1.02,90degRot
1593,0.08,2.57,0.19,0.02,-0,1.03,90degRot
1594,0.08,0.01,0.08,0.03,-0.01,1.03,90degRot
1595,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
1596,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
1597,0.09,0,0.08,0.02,-0.01,1.02,90degRot
1598,0.23,-0.2,0.55,-0.07,0.02,1.1,90degRot
1599,0.04,-2.54,0.53,-0.02,0.02,1.06,90degRot
1600,0.05,-4.08,0.28,0.05,-0.01,1.04,90degRot
1601,0.06,-4.73,0.22,0.13,-0.02,1.01,90degRot
1602,0.02,-5.2,0.08,0.23,-0.01,0.98,90degRot
1603,-0,-5.32,0.02,0.32,-0.01,0.94,90degRot
1604,-0,-5.92,0.03,0.4,-0.01,0.9,90degRot
1605,-0,-6.25,0.04,0.52,-0.01,0.81,90degRot
1606,-0.02,-6.61,0.02,0.61,-0.01,0.73,90degRot
1607,-0,-6.74,0.05,0.72,-0.01,0.59,90degRot
1608,-0.01,-6.29,0.02,0.8,-0.01,0.48,90degRot
1609,0.23,-5.83,0.08,0.9,-0.03,0.34,90degRot
1610,0.15,-4.72,0.06,0.97,-0.02,0.2,90degRot
1611,0.09,-3.52,0.05,1.01,-0.02,0.12,90degRot
1612,0.17,-2.41,0.04,1.01,-0.01,0.06,90degRot
1613,-0.12,-1.91,0.04,0.99,0.01,0.04,90degRot
1614,0.05,0.27,-0.17,1.32,-0.3,-0.3,90degRot
1615,0.06,0,0.03,1.08,-0.1,-0.11,90degRot
1616,-0.07,0.06,0.03,1.01,-0.04,-0.03,90degRot
1617,0.04,0.08,0.03,0.99,-0.02,-0.01,90degRot
1618,0,0.06,0.04,0.99,-0.01,-0.01,90degRot
1619,-0.19,0.05,0.05,0.98,-0.01,-0.01,90degRot
1620,-0.28,0.05,0.03,0.99,-0.02,-0.01,90degRot
1621,-0.2,0.05,0.05,0.98,-0.02,0.01,90degRot
1622,-0.14,0.06,0.04,0.99,0,0,90degRot
1623,0.07,-0,0.04,0.99,-0.01,-0.01,90degRot
1624,0.01,0.02,0.04,0.98,-0.01,-0.01,90degRot
1625,-0.63,0.04,0.05,0.99,0.01,-0.03,90degRot
1626,-1.17,0.07,0.07,0.98,-0.01,-0.01,90degRot
1627,-1.01,0.06,0.07,0.99,-0.03,0.01,90degRot
1628,-0.53,0.05,0.05,0.99,-0.03,0,90degRot
1629,-0.15,0.05,0.05,0.99,-0.03,0.01,90degRot
1630,0.01,0.05,0.04,0.98,-0.02,0,90degRot
1631,0.01,0.05,0.04,0.98,-0.02,-0,90degRot
1632,-0.04,0.05,0.05,0.98,-0.02,0,90degRot
1633,0.02,0.05,0.03,0.98,-0.02,-0,90degRot
1634,0.04,0.04,0.04,0.99,-0.02,0,90degRot
1635,0.04,0.04,0.04,0.99,-0.02,0,90degRot
1636,0.05,0.05,0.04,0.98,-0.02,-0,90degRot
1637,0.03,0.04,0.03,0.99,-0.01,-0,90degRot
1638,0.04,0.04,0.04,0.99,-0.02,0,90degRot
1639,0.03,0.05,0.03,0.99,-0.02,-0,90degRot
1640,0.02,0.06,0.03,0.98,-0.02,-0,90degRot
1641,0.04,0.04,0.03,0.98,-0.02,0,90degRot
1642,0.05,0.05,0.04,0.98,-0.02,0,90degRot
1643,0.04,0.05,0.04,0.98,-0.02,0,90degRot
1644,0.06,0.04,0.03,0.99,-0.02,0,90degRot
1645,0.06,0.04,0.04,0.98,-0.02,-0,90degRot
1646,0.05,0.05,0.03,0.98,-0.02,-0,90degRot
1647,0.06,0.05,0.04,0.98,-0.02,-0.01,90degRot
1648,0.06,0.05,0.04,0.98,-0.02,-0.01,90degRot
1649,0.05,0.04,0.03,0.98,-0.02,-0,90degRot
1650,0.06,0.04,0.04,0.98,-0.02,-0,90degRot
1651,0.05,0.05,0.04,0.98,-0.02,-0,90degRot
1652,0.04,0.04,0.04,0.98,-0.02,-0,90degRot
1653,0.05,0.04,0.03,0.98,-0.02,-0,90degRot
1654,0.05,0.04,0.04,0.99,-0.02,-0,90degRot
1655,0.05,0.04,0.03,0.98,-0.02,0,90degRot
1656,0.05,0.04,0.04,0.98,-0.01,0,90degRot
1657,0.05,0.05,0.02,0.98,-0.02,-0,90degRot
1658,0.05,0.04,0.03,0.99,-0.01,-0,90degRot
1659,0.05,0.05,0.03,0.98,-0.02,0,90degRot
